hy,nd_id,fl_id,value
462,3,17,53.39
463,1,17,59.1
463,2,17,58.88
463,3,17,58.88
464,1,17,57.16
464,2,17,58.8
464,3,17,58.8
465,1,17,56.54
465,2,17,57.34
465,3,17,57.34
466,1,17,54.03
466,2,17,57.46
466,3,17,57.46
467,1,17,51.62
467,2,17,53.53
467,3,17,53.53
468,1,17,51.22
468,2,17,52.93
468,3,17,52.93
469,1,17,51.28
469,2,17,52.38
469,3,17,52.38
470,1,17,50.15
470,2,17,52.1
470,3,17,52.1
471,1,17,51.21
471,2,17,51.04
471,3,17,51.04
472,1,17,56.39
472,2,17,58.55
472,3,17,58.55
473,1,17,62.41
473,2,17,66.65
473,3,17,66.65
474,1,17,55.24
474,2,17,56.02
474,3,17,56.02
475,1,17,51.28
475,2,17,50.01
475,3,17,50.09
476,1,17,48.98
476,2,17,42.73
476,3,17,42.73
477,1,17,48.79
477,2,17,42.02
477,3,17,46.75
478,1,17,47.64
478,2,17,36.93
478,3,17,45.53
479,1,17,45.77
479,2,17,31.08
479,3,17,44.8
480,1,17,43.52
480,2,17,32.07
480,3,17,44.15
481,1,17,41.82
481,2,17,31.53
481,3,17,44.15
482,1,17,41.14
482,2,17,31.2
482,3,17,38.99
483,1,17,40.07
483,2,17,33.27
483,3,17,37.68
484,1,17,42.26
484,2,17,35.07
484,3,17,39.52
485,1,17,47.64
485,2,17,43.71
485,3,17,44.78
486,1,17,54.41
486,2,17,54.12
486,3,17,54.12
487,1,17,58.65
487,2,17,58.39
487,3,17,58.39
488,1,17,59.01
488,2,17,56.6
488,3,17,61.72
489,1,17,57.61
489,2,17,54.96
489,3,17,61.34
490,1,17,55.64
490,2,17,53.99
490,3,17,62.08
491,1,17,52.64
491,2,17,48.49
491,3,17,55.73
492,1,17,52.24
492,2,17,49.59
492,3,17,52.6
493,1,17,52.06
493,2,17,48.0
493,3,17,48.0
494,1,17,52.78
494,2,17,50.0
494,3,17,50.0
495,1,17,52.97
495,2,17,51.02
495,3,17,51.02
496,1,17,59.0
496,2,17,55.47
496,3,17,55.47
497,1,17,63.97
497,2,17,57.1
497,3,17,59.82
498,1,17,56.34
498,2,17,51.95
498,3,17,57.66
499,1,17,51.56
499,2,17,43.22
499,3,17,50.25
500,1,17,49.39
500,2,17,38.98
500,3,17,45.0
501,1,17,48.06
501,2,17,38.38
501,3,17,42.0
502,1,17,46.3
502,2,17,31.51
502,3,17,43.96
503,1,17,42.89
503,2,17,29.67
503,3,17,43.57
504,1,17,42.45
504,2,17,29.93
504,3,17,42.24
505,1,17,42.11
505,2,17,29.0
505,3,17,39.5
506,1,17,42.02
506,2,17,28.96
506,3,17,35.51
507,1,17,39.65
507,2,17,29.38
507,3,17,35.31
508,1,17,42.3
508,2,17,31.09
508,3,17,41.55
509,1,17,47.94
509,2,17,36.92
509,3,17,45.48
510,1,17,55.75
510,2,17,48.42
510,3,17,53.41
511,1,17,60.89
511,2,17,53.79
511,3,17,59.66
512,1,17,61.78
512,2,17,50.52
512,3,17,61.57
513,1,17,62.85
513,2,17,50.53
513,3,17,63.27
514,1,17,62.04
514,2,17,49.89
514,3,17,61.45
515,1,17,55.81
515,2,17,52.44
515,3,17,55.35
516,1,17,53.36
516,2,17,54.01
516,3,17,54.01
517,1,17,53.44
517,2,17,51.54
517,3,17,51.54
518,1,17,53.92
518,2,17,49.99
518,3,17,49.99
519,1,17,53.94
519,2,17,51.99
519,3,17,51.99
520,1,17,58.33
520,2,17,59.2
520,3,17,59.2
521,1,17,61.8
521,2,17,56.99
521,3,17,64.56
522,1,17,58.65
522,2,17,53.81
522,3,17,64.57
523,1,17,51.78
523,2,17,45.57
523,3,17,56.5
524,1,17,50.8
524,2,17,39.86
524,3,17,48.15
525,1,17,49.02
525,2,17,37.26
525,3,17,49.41
526,1,17,46.26
526,2,17,30.96
526,3,17,48.0
527,1,17,42.5
527,2,17,31.18
527,3,17,42.34
528,1,17,41.95
528,2,17,29.97
528,3,17,42.1
529,1,17,39.26
529,2,17,28.86
529,3,17,39.4
530,1,17,36.01
530,2,17,28.78
530,3,17,38.0
531,1,17,35.11
531,2,17,29.39
531,3,17,35.0
532,1,17,37.95
532,2,17,32.49
532,3,17,38.0
533,1,17,45.94
533,2,17,37.52
533,3,17,43.6
534,1,17,51.98
534,2,17,54.28
534,3,17,54.96
535,1,17,59.75
535,2,17,53.56
535,3,17,60.72
536,1,17,58.95
536,2,17,57.68
536,3,17,61.62
537,1,17,60.28
537,2,17,56.97
537,3,17,61.48
538,1,17,56.98
538,2,17,55.75
538,3,17,56.6
539,1,17,53.33
539,2,17,49.94
539,3,17,52.9
540,1,17,52.4
540,2,17,47.77
540,3,17,50.14
541,1,17,50.93
541,2,17,46.58
541,3,17,46.58
542,1,17,50.52
542,2,17,44.09
542,3,17,44.09
543,1,17,50.45
543,2,17,45.18
543,3,17,45.18
544,1,17,55.22
544,2,17,49.98
544,3,17,49.98
545,1,17,57.1
545,2,17,47.99
545,3,17,57.24
546,1,17,55.09
546,2,17,46.98
546,3,17,55.82
547,1,17,49.6
547,2,17,41.48
547,3,17,49.48
548,1,17,46.54
548,2,17,35.12
548,3,17,44.28
549,1,17,47.4
549,2,17,34.21
549,3,17,46.25
550,1,17,45.32
550,2,17,31.14
550,3,17,46.29
551,1,17,44.78
551,2,17,28.5
551,3,17,44.01
552,1,17,41.3
552,2,17,27.04
552,3,17,43.12
553,1,17,38.47
553,2,17,24.44
553,3,17,40.68
554,1,17,37.39
554,2,17,24.29
554,3,17,36.1
555,1,17,35.8
555,2,17,25.93
555,3,17,35.0
556,1,17,36.29
556,2,17,24.99
556,3,17,35.0
557,1,17,39.06
557,2,17,23.94
557,3,17,39.1
558,1,17,44.33
558,2,17,24.26
558,3,17,41.35
559,1,17,45.34
559,2,17,27.6
559,3,17,42.58
560,1,17,47.94
560,2,17,29.53
560,3,17,46.67
561,1,17,47.97
561,2,17,30.26
561,3,17,45.45
562,1,17,46.55
562,2,17,37.81
562,3,17,46.87
563,1,17,44.43
563,2,17,37.27
563,3,17,45.92
564,1,17,40.01
564,2,17,34.37
564,3,17,41.34
565,1,17,39.07
565,2,17,30.07
565,3,17,38.53
566,1,17,40.99
566,2,17,30.25
566,3,17,35.85
567,1,17,42.45
567,2,17,34.52
567,3,17,34.52
568,1,17,47.46
568,2,17,36.09
568,3,17,40.46
569,1,17,49.93
569,2,17,37.86
569,3,17,50.75
570,1,17,48.99
570,2,17,34.56
570,3,17,51.4
571,1,17,45.9
571,2,17,30.04
571,3,17,47.26
572,1,17,44.47
572,2,17,27.97
572,3,17,42.11
573,1,17,44.96
573,2,17,28.11
573,3,17,47.16
574,1,17,42.93
574,2,17,24.99
574,3,17,45.95
575,1,17,42.16
575,2,17,23.26
575,3,17,44.63
576,1,17,38.68
576,2,17,22.13
576,3,17,39.87
577,1,17,35.91
577,2,17,19.04
577,3,17,39.02
578,1,17,31.59
578,2,17,19.91
578,3,17,33.81
579,1,17,30.01
579,2,17,21.49
579,3,17,29.83
580,1,17,30.79
580,2,17,21.75
580,3,17,28.64
581,1,17,31.36
581,2,17,19.82
581,3,17,31.23
582,1,17,34.17
582,2,17,22.35
582,3,17,35.11
583,1,17,36.52
583,2,17,24.64
583,3,17,39.01
584,1,17,38.36
584,2,17,28.03
584,3,17,41.1
585,1,17,38.59
585,2,17,29.94
585,3,17,41.75
586,1,17,39.15
586,2,17,36.65
586,3,17,41.77
587,1,17,39.08
587,2,17,31.99
587,3,17,43.17
588,1,17,34.99
588,2,17,29.25
588,3,17,40.44
589,1,17,32.07
589,2,17,29.13
589,3,17,38.5
590,1,17,31.67
590,2,17,29.26
590,3,17,34.82
591,1,17,35.02
591,2,17,30.29
591,3,17,35.9
592,1,17,45.1
592,2,17,36.5
592,3,17,40.5
593,1,17,49.61
593,2,17,40.96
593,3,17,51.43
594,1,17,49.9
594,2,17,39.03
594,3,17,51.81
595,1,17,47.62
595,2,17,34.92
595,3,17,48.83
596,1,17,44.8
596,2,17,30.2
596,3,17,44.19
597,1,17,45.02
597,2,17,29.99
597,3,17,45.46
598,1,17,39.14
598,2,17,28.07
598,3,17,45.17
599,1,17,42.02
599,2,17,26.93
599,3,17,40.84
600,1,17,39.07
600,2,17,26.13
600,3,17,38.0
601,1,17,37.64
601,2,17,25.54
601,3,17,35.09
602,1,17,35.6
602,2,17,25.41
602,3,17,32.0
603,1,17,34.56
603,2,17,25.8
603,3,17,30.1
604,1,17,38.44
604,2,17,27.1
604,3,17,36.99
605,1,17,47.94
605,2,17,41.94
605,3,17,45.1
606,1,17,54.08
606,2,17,55.16
606,3,17,55.16
607,1,17,58.7
607,2,17,53.22
607,3,17,56.16
608,1,17,58.55
608,2,17,47.28
608,3,17,55.55
609,1,17,57.02
609,2,17,45.28
609,3,17,53.63
610,1,17,54.42
610,2,17,47.43
610,3,17,53.79
611,1,17,50.43
611,2,17,46.22
611,3,17,51.47
612,1,17,50.33
612,2,17,46.0
612,3,17,51.87
613,1,17,51.44
613,2,17,42.47
613,3,17,52.85
614,1,17,50.47
614,2,17,42.44
614,3,17,49.69
615,1,17,50.44
615,2,17,39.76
615,3,17,45.46
616,1,17,54.93
616,2,17,44.92
616,3,17,50.06
617,1,17,60.39
617,2,17,44.03
617,3,17,58.85
618,1,17,54.68
618,2,17,36.98
618,3,17,54.94
619,1,17,50.5
619,2,17,30.34
619,3,17,48.5
620,1,17,47.98
620,2,17,28.49
620,3,17,43.84
621,1,17,48.07
621,2,17,27.15
621,3,17,44.0
622,1,17,47.44
622,2,17,24.05
622,3,17,47.41
623,1,17,41.55
623,2,17,20.36
623,3,17,41.64
624,1,17,39.45
624,2,17,16.31
624,3,17,40.4
625,1,17,38.85
625,2,17,16.95
625,3,17,41.1
626,1,17,38.11
626,2,17,16.34
626,3,17,38.05
627,1,17,35.89
627,2,17,19.92
627,3,17,33.68
628,1,17,39.6
628,2,17,22.92
628,3,17,39.03
629,1,17,46.69
629,2,17,27.57
629,3,17,45.21
630,1,17,52.94
630,2,17,34.27
630,3,17,51.76
631,1,17,55.92
631,2,17,35.92
631,3,17,54.61
632,1,17,55.34
632,2,17,36.97
632,3,17,55.13
633,1,17,54.71
633,2,17,36.94
633,3,17,55.07
634,1,17,53.62
634,2,17,38.33
634,3,17,52.91
635,1,17,50.1
635,2,17,37.93
635,3,17,49.25
636,1,17,50.04
636,2,17,38.19
636,3,17,49.49
637,1,17,50.49
637,2,17,39.14
637,3,17,49.48
638,1,17,51.02
638,2,17,40.96
638,3,17,46.97
639,1,17,51.98
639,2,17,38.93
639,3,17,45.36
640,1,17,52.94
640,2,17,50.65
640,3,17,52.62
641,1,17,57.67
641,2,17,46.31
641,3,17,63.29
642,1,17,54.73
642,2,17,42.26
642,3,17,60.17
643,1,17,49.97
643,2,17,40.0
643,3,17,52.02
644,1,17,48.45
644,2,17,35.23
644,3,17,47.93
645,1,17,47.04
645,2,17,30.28
645,3,17,47.2
646,1,17,46.12
646,2,17,27.8
646,3,17,45.14
647,1,17,43.51
647,2,17,26.97
647,3,17,42.74
648,1,17,42.02
648,2,17,26.59
648,3,17,40.38
649,1,17,40.94
649,2,17,25.93
649,3,17,39.26
650,1,17,39.03
650,2,17,25.27
650,3,17,36.71
651,1,17,37.45
651,2,17,25.75
651,3,17,30.8
652,1,17,42.0
652,2,17,25.94
652,3,17,29.76
653,1,17,45.66
653,2,17,34.25
653,3,17,42.07
654,1,17,50.03
654,2,17,44.31
654,3,17,48.45
655,1,17,51.48
655,2,17,42.86
655,3,17,52.15
656,1,17,50.99
656,2,17,33.96
656,3,17,52.15
657,1,17,50.92
657,2,17,33.11
657,3,17,51.59
658,1,17,49.0
658,2,17,29.72
658,3,17,51.59
659,1,17,48.52
659,2,17,27.85
659,3,17,49.83
660,1,17,48.54
660,2,17,27.63
660,3,17,48.41
661,1,17,50.04
661,2,17,27.03
661,3,17,44.39
662,1,17,50.06
662,2,17,26.59
662,3,17,40.0
663,1,17,49.92
663,2,17,27.0
663,3,17,40.22
664,1,17,49.06
664,2,17,29.95
664,3,17,44.42
665,1,17,52.07
665,2,17,28.62
665,3,17,51.0
666,1,17,50.26
666,2,17,28.01
666,3,17,50.37
667,1,17,48.26
667,2,17,25.47
667,3,17,52.59
668,1,17,48.93
668,2,17,21.69
668,3,17,49.35
669,1,17,48.49
669,2,17,16.96
669,3,17,49.13
670,1,17,45.33
670,2,17,14.9
670,3,17,45.94
671,1,17,43.06
671,2,17,9.98
671,3,17,45.28
672,1,17,42.02
672,2,17,10.74
672,3,17,42.67
673,1,17,40.77
673,2,17,9.21
673,3,17,42.05
674,1,17,40.94
674,2,17,9.37
674,3,17,41.23
675,1,17,40.07
675,2,17,11.84
675,3,17,38.48
676,1,17,42.02
676,2,17,13.37
676,3,17,40.0
677,1,17,46.8
677,2,17,26.2
677,3,17,44.52
678,1,17,50.93
678,2,17,30.0
678,3,17,49.69
679,1,17,53.52
679,2,17,32.12
679,3,17,57.64
680,1,17,53.44
680,2,17,28.89
680,3,17,59.82
681,1,17,53.93
681,2,17,28.81
681,3,17,61.44
682,1,17,53.08
682,2,17,29.81
682,3,17,56.01
683,1,17,50.41
683,2,17,28.63
683,3,17,50.56
684,1,17,50.34
684,2,17,28.56
684,3,17,51.03
685,1,17,50.94
685,2,17,29.18
685,3,17,54.25
686,1,17,50.98
686,2,17,33.82
686,3,17,52.73
687,1,17,50.91
687,2,17,32.45
687,3,17,50.49
688,1,17,50.98
688,2,17,41.35
688,3,17,61.46
689,1,17,55.0
689,2,17,39.73
689,3,17,67.67
690,1,17,52.88
690,2,17,39.0
690,3,17,58.38
691,1,17,49.77
691,2,17,33.41
691,3,17,47.87
692,1,17,48.77
692,2,17,29.09
692,3,17,39.9
693,1,17,46.06
693,2,17,28.74
693,3,17,36.07
694,1,17,43.18
694,2,17,25.4
694,3,17,41.1
695,1,17,36.01
695,2,17,26.6
695,3,17,33.02
696,1,17,32.54
696,2,17,25.61
696,3,17,28.06
697,1,17,29.82
697,2,17,26.42
697,3,17,26.42
698,1,17,26.48
698,2,17,24.74
698,3,17,24.74
699,1,17,27.73
699,2,17,23.89
699,3,17,23.89
700,1,17,31.42
700,2,17,26.07
700,3,17,26.07
701,1,17,44.91
701,2,17,36.41
701,3,17,38.3
702,1,17,48.75
702,2,17,48.76
702,3,17,48.76
703,1,17,49.07
703,2,17,49.19
703,3,17,49.19
704,1,17,48.9
704,2,17,46.35
704,3,17,49.02
705,1,17,48.98
705,2,17,49.51
705,3,17,49.51
706,1,17,49.97
706,2,17,47.47
706,3,17,48.43
707,1,17,48.57
707,2,17,46.0
707,3,17,47.45
708,1,17,48.49
708,2,17,44.95
708,3,17,44.95
709,1,17,48.95
709,2,17,43.24
709,3,17,43.24
710,1,17,48.72
710,2,17,43.71
710,3,17,43.71
711,1,17,48.49
711,2,17,44.0
711,3,17,44.0
712,1,17,48.56
712,2,17,46.69
712,3,17,46.69
713,1,17,49.52
713,2,17,48.26
713,3,17,50.0
714,1,17,48.71
714,2,17,43.11
714,3,17,52.01
715,1,17,48.06
715,2,17,40.04
715,3,17,49.0
716,1,17,47.44
716,2,17,30.17
716,3,17,42.94
717,1,17,45.42
717,2,17,29.5
717,3,17,45.48
718,1,17,42.08
718,2,17,27.01
718,3,17,45.51
719,1,17,44.33
719,2,17,27.92
719,3,17,48.98
720,1,17,42.08
720,2,17,26.5
720,3,17,41.15
721,1,17,41.95
721,2,17,26.4
721,3,17,39.69
722,1,17,40.31
722,2,17,25.75
722,3,17,33.11
723,1,17,39.6
723,2,17,24.95
723,3,17,29.75
724,1,17,41.74
724,2,17,25.13
724,3,17,33.3
725,1,17,43.01
725,2,17,24.98
725,3,17,37.42
726,1,17,45.51
726,2,17,26.55
726,3,17,38.92
727,1,17,47.95
727,2,17,28.36
727,3,17,44.29
728,1,17,47.98
728,2,17,29.51
728,3,17,47.57
729,1,17,47.97
729,2,17,29.91
729,3,17,48.19
730,1,17,48.0
730,2,17,28.79
730,3,17,47.0
731,1,17,48.34
731,2,17,28.41
731,3,17,48.94
732,1,17,47.93
732,2,17,28.23
732,3,17,47.25
733,1,17,47.94
733,2,17,28.19
733,3,17,40.55
734,1,17,47.96
734,2,17,29.17
734,3,17,37.27
735,1,17,47.96
735,2,17,32.12
735,3,17,37.19
736,1,17,48.52
736,2,17,42.99
736,3,17,42.99
737,1,17,48.97
737,2,17,44.31
737,3,17,50.96
738,1,17,48.93
738,2,17,42.15
738,3,17,48.93
739,1,17,47.91
739,2,17,32.83
739,3,17,43.35
740,1,17,47.68
740,2,17,28.34
740,3,17,37.54
741,1,17,47.52
741,2,17,28.5
741,3,17,40.36
742,1,17,44.16
742,2,17,25.56
742,3,17,43.17
743,1,17,44.17
743,2,17,27.04
743,3,17,39.89
744,1,17,38.1
744,2,17,26.32
744,3,17,33.26
745,1,17,35.84
745,2,17,25.98
745,3,17,29.15
746,1,17,30.01
746,2,17,25.63
746,3,17,25.63
747,1,17,25.83
747,2,17,25.78
747,3,17,25.78
748,1,17,25.03
748,2,17,25.99
748,3,17,25.99
749,1,17,27.23
749,2,17,24.26
749,3,17,24.26
750,1,17,31.63
750,2,17,26.48
750,3,17,26.48
751,1,17,34.47
751,2,17,27.84
751,3,17,31.15
752,1,17,38.06
752,2,17,29.09
752,3,17,36.21
753,1,17,39.92
753,2,17,34.15
753,3,17,38.84
754,1,17,40.07
754,2,17,37.74
754,3,17,39.94
755,1,17,41.08
755,2,17,34.95
755,3,17,41.59
756,1,17,37.42
756,2,17,28.24
756,3,17,35.91
757,1,17,31.98
757,2,17,28.21
757,3,17,30.54
758,1,17,35.06
758,2,17,28.47
758,3,17,28.88
759,1,17,40.95
759,2,17,29.89
759,3,17,29.89
760,1,17,48.14
760,2,17,36.85
760,3,17,36.85
761,1,17,49.99
761,2,17,36.55
761,3,17,50.79
762,1,17,49.93
762,2,17,29.99
762,3,17,52.05
763,1,17,49.32
763,2,17,28.59
763,3,17,52.01
764,1,17,46.98
764,2,17,28.36
764,3,17,47.87
765,1,17,45.02
765,2,17,28.18
765,3,17,45.8
766,1,17,43.8
766,2,17,26.92
766,3,17,41.74
767,1,17,37.04
767,2,17,27.23
767,3,17,42.47
768,1,17,34.28
768,2,17,26.38
768,3,17,36.67
769,1,17,32.69
769,2,17,26.19
769,3,17,36.4
770,1,17,30.98
770,2,17,26.21
770,3,17,31.04
771,1,17,30.7
771,2,17,26.24
771,3,17,29.87
772,1,17,37.0
772,2,17,27.47
772,3,17,34.9
773,1,17,51.59
773,2,17,37.85
773,3,17,43.47
774,1,17,60.77
774,2,17,53.35
774,3,17,58.82
775,1,17,63.61
775,2,17,53.13
775,3,17,60.41
776,1,17,65.01
776,2,17,54.92
776,3,17,61.33
777,1,17,61.84
777,2,17,51.35
777,3,17,63.89
778,1,17,60.02
778,2,17,50.96
778,3,17,62.61
779,1,17,56.47
779,2,17,45.0
779,3,17,59.13
780,1,17,55.1
780,2,17,44.04
780,3,17,57.99
781,1,17,56.34
781,2,17,44.98
781,3,17,54.52
782,1,17,56.49
782,2,17,45.74
782,3,17,45.74
783,1,17,57.97
783,2,17,47.99
783,3,17,47.99
784,1,17,59.94
784,2,17,58.95
784,3,17,58.96
785,1,17,70.24
785,2,17,54.92
785,3,17,97.53
786,1,17,64.95
786,2,17,51.45
786,3,17,95.74
787,1,17,58.5
787,2,17,45.0
787,3,17,61.99
788,1,17,55.82
788,2,17,43.05
788,3,17,54.1
789,1,17,55.09
789,2,17,40.0
789,3,17,51.0
790,1,17,53.02
790,2,17,34.68
790,3,17,51.27
791,1,17,50.09
791,2,17,29.46
791,3,17,45.0
792,1,17,48.06
792,2,17,28.84
792,3,17,40.67
793,1,17,46.51
793,2,17,28.05
793,3,17,43.76
794,1,17,44.15
794,2,17,28.08
794,3,17,40.35
795,1,17,42.47
795,2,17,28.21
795,3,17,40.53
796,1,17,47.25
796,2,17,30.08
796,3,17,42.53
797,1,17,51.86
797,2,17,40.0
797,3,17,47.44
798,1,17,60.97
798,2,17,60.43
798,3,17,61.3
799,1,17,67.46
799,2,17,60.08
799,3,17,63.78
800,1,17,68.09
800,2,17,58.79
800,3,17,68.78
801,1,17,69.75
801,2,17,55.77
801,3,17,72.24
802,1,17,66.36
802,2,17,53.37
802,3,17,65.34
803,1,17,62.75
803,2,17,46.2
803,3,17,66.23
804,1,17,59.74
804,2,17,48.76
804,3,17,57.03
805,1,17,56.08
805,2,17,47.85
805,3,17,57.57
806,1,17,56.02
806,2,17,51.7
806,3,17,55.76
807,1,17,55.43
807,2,17,51.54
807,3,17,54.39
808,1,17,63.93
808,2,17,60.07
808,3,17,60.07
809,1,17,83.31
809,2,17,65.52
809,3,17,95.66
810,1,17,70.03
810,2,17,52.89
810,3,17,68.71
811,1,17,57.99
811,2,17,47.99
811,3,17,61.75
812,1,17,52.99
812,2,17,44.25
812,3,17,53.17
813,1,17,52.88
813,2,17,43.93
813,3,17,51.8
814,1,17,50.01
814,2,17,30.87
814,3,17,46.98
815,1,17,44.84
815,2,17,34.9
815,3,17,44.0
816,1,17,44.03
816,2,17,31.14
816,3,17,44.87
817,1,17,45.03
817,2,17,30.08
817,3,17,45.34
818,1,17,43.08
818,2,17,30.06
818,3,17,42.23
819,1,17,43.08
819,2,17,30.49
819,3,17,40.29
820,1,17,44.35
820,2,17,33.55
820,3,17,44.03
821,1,17,50.85
821,2,17,42.64
821,3,17,47.37
822,1,17,60.44
822,2,17,50.92
822,3,17,58.46
823,1,17,67.55
823,2,17,61.76
823,3,17,61.76
824,1,17,67.26
824,2,17,62.59
824,3,17,62.59
825,1,17,68.81
825,2,17,61.1
825,3,17,62.56
826,1,17,65.91
826,2,17,58.94
826,3,17,63.51
827,1,17,61.28
827,2,17,54.87
827,3,17,56.86
828,1,17,56.1
828,2,17,53.53
828,3,17,53.53
829,1,17,57.28
829,2,17,51.45
829,3,17,51.45
830,1,17,58.4
830,2,17,49.88
830,3,17,49.88
831,1,17,57.96
831,2,17,49.92
831,3,17,49.92
832,1,17,64.81
832,2,17,59.37
832,3,17,59.37
833,1,17,83.48
833,2,17,75.87
833,3,17,77.21
834,1,17,65.7
834,2,17,62.73
834,3,17,62.73
835,1,17,56.0
835,2,17,49.89
835,3,17,56.07
836,1,17,52.48
836,2,17,42.66
836,3,17,50.83
837,1,17,51.94
837,2,17,44.04
837,3,17,50.81
838,1,17,50.45
838,2,17,36.41
838,3,17,49.58
839,1,17,47.75
839,2,17,39.96
839,3,17,46.72
840,1,17,45.05
840,2,17,33.29
840,3,17,46.24
841,1,17,45.06
841,2,17,32.24
841,3,17,46.5
842,1,17,42.67
842,2,17,32.44
842,3,17,41.06
843,1,17,41.15
843,2,17,32.92
843,3,17,40.3
844,1,17,45.06
844,2,17,38.91
844,3,17,42.41
845,1,17,52.67
845,2,17,45.96
845,3,17,48.19
846,1,17,57.54
846,2,17,63.79
846,3,17,63.79
847,1,17,63.32
847,2,17,62.06
847,3,17,62.06
848,1,17,62.89
848,2,17,60.28
848,3,17,63.62
849,1,17,62.3
849,2,17,52.03
849,3,17,63.14
850,1,17,61.69
850,2,17,49.96
850,3,17,59.91
851,1,17,58.04
851,2,17,50.52
851,3,17,60.72
852,1,17,56.08
852,2,17,47.44
852,3,17,58.13
853,1,17,57.95
853,2,17,44.5
853,3,17,52.42
854,1,17,57.91
854,2,17,43.54
854,3,17,47.24
855,1,17,56.05
855,2,17,44.04
855,3,17,44.04
856,1,17,57.13
856,2,17,50.75
856,3,17,50.75
857,1,17,68.22
857,2,17,48.13
857,3,17,62.27
858,1,17,61.79
858,2,17,44.94
858,3,17,61.01
859,1,17,55.33
859,2,17,41.89
859,3,17,57.92
860,1,17,53.06
860,2,17,37.9
860,3,17,50.34
861,1,17,53.0
861,2,17,30.45
861,3,17,47.5
862,1,17,51.09
862,2,17,29.01
862,3,17,46.25
863,1,17,45.98
863,2,17,28.73
863,3,17,44.85
864,1,17,44.0
864,2,17,28.14
864,3,17,41.92
865,1,17,43.09
865,2,17,27.75
865,3,17,40.25
866,1,17,40.26
866,2,17,27.73
866,3,17,39.35
867,1,17,38.94
867,2,17,28.23
867,3,17,35.93
868,1,17,42.92
868,2,17,29.05
868,3,17,39.53
869,1,17,48.58
869,2,17,36.0
869,3,17,48.43
870,1,17,57.13
870,2,17,52.92
870,3,17,59.48
871,1,17,61.21
871,2,17,46.9
871,3,17,68.86
872,1,17,60.94
872,2,17,45.94
872,3,17,69.72
873,1,17,58.45
873,2,17,45.93
873,3,17,70.24
874,1,17,58.22
874,2,17,42.93
874,3,17,62.96
875,1,17,54.91
875,2,17,39.65
875,3,17,54.4
876,1,17,50.9
876,2,17,37.1
876,3,17,50.92
877,1,17,50.94
877,2,17,35.54
877,3,17,50.16
878,1,17,50.53
878,2,17,38.57
878,3,17,47.0
879,1,17,50.45
879,2,17,42.95
879,3,17,45.1
880,1,17,52.01
880,2,17,50.19
880,3,17,50.19
881,1,17,59.91
881,2,17,54.95
881,3,17,58.72
882,1,17,54.97
882,2,17,50.24
882,3,17,57.99
883,1,17,52.96
883,2,17,45.0
883,3,17,52.51
884,1,17,50.92
884,2,17,40.33
884,3,17,50.95
885,1,17,50.92
885,2,17,39.37
885,3,17,51.91
886,1,17,49.03
886,2,17,29.01
886,3,17,50.01
887,1,17,49.01
887,2,17,28.46
887,3,17,53.68
888,1,17,48.05
888,2,17,28.0
888,3,17,51.49
889,1,17,46.42
889,2,17,27.29
889,3,17,50.0
890,1,17,44.01
890,2,17,26.28
890,3,17,44.05
891,1,17,43.02
891,2,17,26.08
891,3,17,42.45
892,1,17,45.19
892,2,17,25.91
892,3,17,43.94
893,1,17,47.16
893,2,17,25.53
893,3,17,45.21
894,1,17,49.48
894,2,17,27.79
894,3,17,49.11
895,1,17,50.24
895,2,17,32.03
895,3,17,49.97
896,1,17,52.29
896,2,17,42.1
896,3,17,53.81
897,1,17,52.5
897,2,17,37.96
897,3,17,56.62
898,1,17,51.93
898,2,17,33.75
898,3,17,55.19
899,1,17,51.72
899,2,17,29.99
899,3,17,52.5
900,1,17,49.03
900,2,17,26.56
900,3,17,49.23
901,1,17,48.02
901,2,17,25.36
901,3,17,48.4
902,1,17,48.93
902,2,17,24.76
902,3,17,48.93
903,1,17,48.98
903,2,17,25.16
903,3,17,44.35
904,1,17,49.06
904,2,17,29.15
904,3,17,48.4
905,1,17,55.1
905,2,17,35.81
905,3,17,65.06
906,1,17,54.68
906,2,17,26.83
906,3,17,70.03
907,1,17,51.48
907,2,17,22.31
907,3,17,63.21
908,1,17,50.0
908,2,17,15.01
908,3,17,56.49
909,1,17,50.27
909,2,17,14.25
909,3,17,55.19
910,1,17,48.94
910,2,17,9.56
910,3,17,53.24
911,1,17,50.61
911,2,17,-5.0
911,3,17,62.86
912,1,17,47.01
912,2,17,-1.12
912,3,17,60.43
913,1,17,44.92
913,2,17,-4.78
913,3,17,57.53
914,1,17,42.39
914,2,17,-2.4
914,3,17,49.63
915,1,17,39.91
915,2,17,-7.32
915,3,17,40.44
916,1,17,40.99
916,2,17,-0.9
916,3,17,40.93
917,1,17,42.99
917,2,17,-9.95
917,3,17,42.82
918,1,17,42.97
918,2,17,-8.51
918,3,17,44.28
919,1,17,43.39
919,2,17,4.86
919,3,17,42.73
920,1,17,45.88
920,2,17,11.6
920,3,17,43.76
921,1,17,46.38
921,2,17,15.01
921,3,17,46.49
922,1,17,45.9
922,2,17,15.05
922,3,17,49.63
923,1,17,46.52
923,2,17,12.21
923,3,17,46.48
924,1,17,43.08
924,2,17,10.6
924,3,17,46.01
925,1,17,42.1
925,2,17,15.1
925,3,17,39.94
926,1,17,39.42
926,2,17,19.94
926,3,17,38.72
927,1,17,43.13
927,2,17,26.66
927,3,17,38.23
928,1,17,46.67
